song_popularity;song_duration_ms;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;audio_mode;speechiness;tempo;time_signature;audio_valence
51.00;214945.00;0.6759999999999999;0.165;0.0841;0.812;2.00;0.341;-19562.00;1.00;0.0453;90434.00;4.00;0.0375
41.00;274653.00;0.9620000000000001;0.375;0.287;0.892;7.00;0.102;-12604000000000000.00;1.00;0.0304;88391.00;3.00;0.22899999999999998
60.00;94205.00;0.9940000000000001;0.5379999999999999;0.0148;0.929;0.00;0.102;-21967.00;1.00;0.0856;7082600000000000.00;3.00;0.32799999999999996
54.00;282727.00;0.907;0.2;0.106;0.9329999999999999;4.00;0.1;-20076.00;0.00;0.0345;66751.00;4.00;0.0371
42.00;220000.00;0.9129999999999999;0.185;0.0924;0.888;10.00;0.34299999999999997;-24656.00;0.00;0.0404;80135.00;5.00;0.0389
41.00;269310.00;0.25;0.636;0.285;0.613;11.00;0.11800000000000001;-14776.00;0.00;0.0298;157938.00;4.00;0.25
44.00;221500.00;0.9940000000000001;0.415;0.011000000000000001;0.915;5.00;0.122;-27821000000000000.00;0.00;0.06;70092.00;5.00;0.0963
59.00;234000.00;0.905;0.166;0.171;0.966;5.00;0.13;-27129.00;0.00;0.0355;70005.00;4.00;0.0377
46.00;244083.00;0.653;0.36700000000000005;0.136;0.915;8.00;0.11699999999999999;-20606000000000000.00;1.00;0.0412;169706.00;3.00;0.10400000000000001
46.00;257250.00;0.9620000000000001;0.57;0.168;0.922;2.00;0.12;-19159000000000000.00;0.00;0.0311;159.98;4.00;0.0551
46.00;192454.00;0.986;0.703;0.19699999999999998;0.847;3.00;0.105;-13852.00;1.00;0.0445;116021.00;4.00;0.133
81.00;203346.00;0.00172;0.542;0.905;0.0104;9.00;0.136;-5653.00;1.00;0.054000000000000006;153398.00;4.00;0.374
70.00;134466.00;0.000269;0.385;0.7829999999999999;0.47;9.00;0.10800000000000001;-2533.00;1.00;0.233;176701.00;4.00;0.902
62.00;196613.00;0.000139;0.578;0.892;0.0111;10.00;0.215;-7952000000000000.00;0.00;0.0441;150253.00;4.00;0.892
58.00;134066.00;0.147;0.588;0.948;7.92e-05;8.00;0.0787;-4073.00;1.00;0.0974;13729400000000000.00;4.00;0.9620000000000001
69.00;238567.00;0.007809999999999999;0.619;0.628;0.207;11.00;0.20600000000000002;-8307.00;0.00;0.038;127065.00;4.00;0.23199999999999998
95.00;189466.00;0.21600000000000003;0.44799999999999995;0.612;0.0;2.00;0.08;-6106.00;1.00;0.0708;97773.00;4.00;0.213
26.00;208133.00;0.0058200000000000005;0.289;0.841;0.00771;8.00;0.267;-4.33;1.00;0.146;183.17;3.00;0.39899999999999997
73.00;180640.00;0.0107;0.579;0.9570000000000001;0.158;4.00;0.263;-2.94;1.00;0.0521;123993.00;4.00;0.515
62.00;245373.00;0.0115;0.5660000000000001;0.883;0.00103;10.00;0.317;-7117000000000000.00;1.00;0.0374;156937.00;4.00;0.483
69.00;236426.00;0.0387;0.488;0.795;0.0;9.00;0.0452;-4157.00;0.00;0.0336;107846.00;4.00;0.8029999999999999
63.00;246306.00;0.0037799999999999995;0.609;0.674;0.000302;9.00;0.129;-6506.00;0.00;0.0355;127541.00;4.00;0.743
24.00;217133.00;0.000133;0.58;0.782;0.00115;5.00;0.31;-7085.00;0.00;0.0338;143475.00;4.00;0.496
63.00;292120.00;0.27;0.46;0.747;0.875;0.00;0.126;-7544.00;1.00;0.0289;161495.00;4.00;0.535
81.00;210934.00;0.00044800000000000005;0.634;0.652;0.00139;6.00;0.115;-7.49;1.00;0.0321;90012.00;4.00;0.264
5.00;190933.00;0.0609;0.8370000000000001;0.8290000000000001;0.24600000000000002;10.00;0.0709;-7243000000000000.00;0.00;0.125;104338.00;4.00;0.722
49.00;338869.00;0.0712;0.32899999999999996;0.932;0.6990000000000001;9.00;0.293;-4919.00;1.00;0.0531;14405700000000000.00;4.00;0.39399999999999996
74.00;235293.00;1.83e-05;0.465;0.919;2.07e-05;4.00;0.262;-4025.00;1.00;0.0408;135997.00;4.00;0.537
59.00;233133.00;0.00375;0.77;0.8009999999999999;0.00281;9.00;0.0515;-41820000000000000.00;0.00;0.0336;130.76;4.00;0.725
63.00;217693.00;3.64e-05;0.18899999999999997;0.893;0.539;7.00;0.183;-31070000000000000.00;1.00;0.0445;198468.00;4.00;0.599
53.00;203546.00;0.00061;0.609;0.88;0.0182;11.00;0.0814;-4391.00;0.00;0.0676;120006.00;4.00;0.645
77.00;121160.00;0.0017800000000000001;0.674;0.789;0.0071;8.00;0.0754;-6903.00;1.00;0.0676;129804.00;4.00;0.9179999999999999
67.00;156197.00;0.0629;0.58;0.929;0.000223;4.00;0.23;-4849.00;0.00;0.0388;94995.00;4.00;0.884
55.00;221440.00;0.0011099999999999999;0.385;0.759;0.0448;5.00;0.0941;-6.72;1.00;0.0436;134026.00;4.00;0.142
58.00;182786.00;0.0086;0.733;0.889;0.828;6.00;0.0726;-5191.00;0.00;0.0326;129.97;4.00;0.966
53.00;210640.00;0.00404;0.623;0.94;0.00705;9.00;0.627;-3904.00;1.00;0.10400000000000001;146329.00;4.00;0.775
59.00;210866.00;66200000000.00;0.337;0.917;0.000643;0.00;0.0835;-6485.00;1.00;0.0764;12789400000000000.00;4.00;0.302
51.00;173272.00;0.0156;0.552;0.638;0.115;1.00;0.12300000000000001;-6645.00;1.00;0.0362;159983.00;4.00;0.835
44.00;174293.00;0.006640000000000001;0.547;0.665;0.0;2.00;0.109;-5442.00;1.00;0.0556;119884.00;4.00;0.79
44.00;213000.00;0.0786;0.425;0.99;0.0375;1.00;0.521;-3878.00;1.00;0.113;131333.00;4.00;0.436
45.00;278725.00;0.0518;0.474;0.816;0.765;9.00;0.113;-6819.00;1.00;0.0362;11501900000000000.00;4.00;0.322
56.00;194162.00;0.907;0.611;0.345;0.0;5.00;0.11699999999999999;-6629.00;1.00;0.0326;99805.00;4.00;0.251
66.00;239936.00;0.37;0.581;0.439;0.0;11.00;0.092;-5817.00;1.00;0.0273;140161.00;4.00;0.324
67.00;231760.00;0.61;0.519;0.515;56600000000.00;5.00;0.107;-9448.00;1.00;0.031;80329.00;4.00;0.7140000000000001
63.00;273959.00;0.857;0.5820000000000001;0.344;0.0871;4.00;0.15;-9148.00;1.00;0.0278;140013.00;4.00;0.374
55.00;266186.00;0.7759999999999999;0.514;0.439;0.0034200000000000003;4.00;0.0902;-9805.00;0.00;0.0276;140128.00;4.00;0.252
77.00;217120.00;0.84;0.638;0.36700000000000005;0.0;4.00;0.0999;-7906000000000000.00;1.00;0.0266;71957.00;4.00;0.21899999999999997
54.00;268160.00;0.007909999999999999;0.522;0.47;1.54e-06;0.00;0.10300000000000001;-9.52;1.00;0.0242;9595700000000000.00;4.00;0.344
55.00;220000.00;0.335;0.546;0.49;0.0;10.00;0.1;-7.0;1.00;0.0308;161743.00;4.00;0.373
14.00;225400.00;0.701;0.544;0.166;2.95e-06;6.00;0.106;-12926000000000000.00;1.00;0.0347;130507.00;4.00;0.306
64.00;209786.00;0.245;0.5920000000000001;0.584;0.0;7.00;0.0862;-7422000000000000.00;1.00;0.0305;160048.00;4.00;0.371
55.00;183413.00;0.807;0.473;0.318;0.0;2.00;0.11;-9183.00;1.00;0.0455;83587.00;4.00;0.165
14.00;239280.00;0.23800000000000002;0.713;0.527;7.49e-06;4.00;0.111;-75120000000000000.00;1.00;0.0329;123006.00;4.00;0.445
69.00;212853.00;0.884;0.374;0.276;0.0123;7.00;0.122;-14945.00;1.00;0.0353;80169.00;4.00;0.41200000000000003
54.00;284000.00;0.81;0.688;0.36700000000000005;0.0;8.00;0.102;-7469000000000000.00;1.00;0.027000000000000003;119969.00;4.00;0.213
51.00;250507.00;0.153;0.48200000000000004;0.44299999999999995;0.000105;2.00;0.14;-8996.00;1.00;0.0412;145.64;4.00;0.36700000000000005
62.00;216013.00;0.87;0.613;0.19899999999999998;0.000218;5.00;0.10400000000000001;-16.36;1.00;0.0298;77104.00;4.00;0.376
54.00;231613.00;0.0672;0.44299999999999995;0.408;0.0;1.00;0.149;-7563.00;1.00;0.0291;125846.00;3.00;0.368
53.00;213226.00;0.439;0.544;0.3;0.0;2.00;0.113;-7395.00;1.00;0.0273;72982.00;4.00;0.168
79.00;208226.00;0.968;0.441;0.379;0.262;2.00;0.639;-9545.00;1.00;0.0449;174118.00;3.00;0.105
53.00;158960.00;0.9279999999999999;0.502;0.0596;266000000000.00;3.00;0.125;-16977.00;1.00;0.0361;133168.00;4.00;0.317
66.00;236626.00;0.575;0.515;0.3;8.46e-06;5.00;0.115;-8005.00;1.00;0.0289;81.12;4.00;0.20600000000000002
55.00;262079.00;0.5579999999999999;0.608;0.496;1.15e-05;0.00;0.152;-8929.00;1.00;0.0309;7703700000000000.00;4.00;0.506
52.00;220275.00;0.493;0.5720000000000001;0.493;4.48e-06;2.00;0.0817;-6859.00;1.00;0.0295;160067.00;4.00;0.171
65.00;242840.00;0.43700000000000006;0.691;0.45399999999999996;0.00227;6.00;0.0783;-9.13;1.00;0.0256;135839.00;4.00;0.35
48.00;202840.00;0.884;0.47600000000000003;0.182;0.00086;4.00;0.11199999999999999;-16375.00;1.00;0.038;8859200000000000.00;4.00;0.146
53.00;306533.00;0.14800000000000002;0.505;0.642;3.15e-05;7.00;0.0991;-3694.00;1.00;0.0305;62003.00;4.00;0.16699999999999998
20.00;184080.00;0.593;0.725;0.43700000000000006;0.0;6.00;0.0842;-9602.00;1.00;0.0575;83985.00;4.00;0.759
58.00;225146.00;0.677;0.654;0.24;0.006490000000000001;10.00;0.0784;-15692.00;1.00;0.0288;8301300000000000.00;1.00;0.24600000000000002
53.00;188541.00;0.8959999999999999;0.602;0.275;0.0;10.00;0.155;-11688000000000000.00;1.00;0.031;143945.00;4.00;0.34299999999999997
64.00;171413.00;0.955;0.373;0.21600000000000003;0.00105;1.00;0.0739;-11.41;1.00;0.0326;129.03;4.00;0.496
13.00;229389.00;0.141;0.594;0.415;1.58e-06;7.00;0.105;-6.99;1.00;0.0277;138032.00;4.00;0.205
56.00;189880.00;0.835;0.598;0.391;148000000000.00;7.00;0.10099999999999999;-11544.00;1.00;0.0323;156014.00;4.00;0.644
52.00;192230.00;0.126;0.5660000000000001;0.672;0.0;8.00;0.225;-5054000000000000.00;1.00;0.034;77983.00;4.00;0.435
55.00;248440.00;0.708;0.369;0.365;0.0343;4.00;0.10800000000000001;-9869.00;1.00;0.0451;181019.00;4.00;0.222
47.00;222000.00;0.887;0.628;0.21600000000000003;6.17e-06;4.00;0.129;-8.81;1.00;0.0296;13803800000000000.00;4.00;0.337
27.00;256681.00;0.8590000000000001;0.34;0.419;0.0021100000000000003;11.00;0.141;-12244000000000000.00;1.00;0.0337;9993800000000000.00;4.00;0.263
60.00;262053.00;0.335;0.36;0.33299999999999996;1.09e-06;7.00;0.114;-8491.00;1.00;0.0285;74.53;1.00;0.17
52.00;238560.00;0.9009999999999999;0.579;0.171;0.000308;11.00;0.111;-14495.00;1.00;0.0303;136311.00;4.00;0.389
72.00;215563.00;0.8240000000000001;0.629;0.20800000000000002;37000000000.00;5.00;0.107;-16225.00;1.00;0.0324;96609.00;4.00;0.685
66.00;246133.00;0.462;0.555;0.43;0.00019099999999999998;2.00;0.0869;-9105.00;1.00;0.0295;147613.00;4.00;0.27399999999999997
53.00;234333.00;0.7709999999999999;0.636;0.32;0.0;9.00;0.11699999999999999;-9953.00;1.00;0.027999999999999997;114337.00;4.00;0.2
58.00;307312.00;0.91;0.359;0.17;0.00023799999999999998;4.00;0.11;-10915.00;1.00;0.0308;137062.00;3.00;0.17800000000000002
66.00;188960.00;0.46;0.7879999999999999;0.488;4.52e-06;7.00;0.0751;-7319.00;1.00;0.0286;10197400000000000.00;4.00;0.48
66.00;236333.00;0.919;0.5920000000000001;0.0562;6.22e-06;2.00;0.111;-14344000000000000.00;1.00;0.0599;127005.00;4.00;0.266
59.00;243898.00;0.614;0.387;0.174;0.0;2.00;0.12;-14765.00;1.00;0.0323;161304.00;4.00;0.213
57.00;205560.00;0.131;0.58;0.653;465000000000.00;4.00;0.11599999999999999;-6051.00;1.00;0.0275;94021.00;4.00;0.23199999999999998
53.00;297746.00;0.8240000000000001;0.519;0.354;0.0019;1.00;0.147;-10501.00;1.00;0.0321;82214.00;4.00;0.37
14.00;164194.00;0.856;0.757;0.29;0.0;8.00;0.0877;-62170000000000000.00;1.00;0.0324;12300300000000000.00;4.00;0.226
13.00;266997.00;0.768;0.639;0.381;2.25e-06;10.00;0.214;-9428000000000000.00;1.00;0.0321;89897.00;4.00;0.489
52.00;228787.00;0.625;0.489;0.43799999999999994;0.00;8.00;0.122;-8748.00;1.00;0.0265;84984.00;4.00;0.188
56.00;304026.00;0.129;0.659;0.518;1.88e-05;5.00;0.107;-7.56;1.00;0.0399;12789200000000000.00;4.00;0.35600000000000004
61.00;223880.00;0.6729999999999999;0.564;0.452;0.00105;4.00;0.0923;-8588.00;1.00;0.0603;147912.00;4.00;0.17300000000000001
63.00;213249.00;0.7959999999999999;0.473;0.25;8.83e-05;5.00;0.10099999999999999;-11263.00;1.00;0.0304;14502700000000000.00;4.00;0.261
62.00;195200.00;0.857;0.657;0.32;0.00125;1.00;0.14400000000000002;-15104000000000000.00;1.00;0.031;11572400000000000.00;4.00;0.39
38.00;180893.00;0.966;0.606;0.184;0.00027400000000000005;10.00;0.0962;-15.26;1.00;0.0327;104491.00;3.00;0.7929999999999999
37.00;146733.00;0.968;0.638;0.203;0.00040300000000000004;5.00;0.122;-14071.00;0.00;0.128;16684800000000000.00;4.00;0.68
32.00;172013.00;0.976;0.645;0.20600000000000002;0.0026;4.00;0.0697;-12063000000000000.00;1.00;0.0506;137.94;4.00;0.795
31.00;140866.00;0.78;0.6459999999999999;0.513;0.00176;7.00;0.132;-15219000000000000.00;1.00;0.0802;11649700000000000.00;4.00;0.9540000000000001
39.00;163333.00;0.748;0.653;0.716;0.0;4.00;0.062;-7443.00;1.00;0.366;124.51;4.00;0.877
29.00;167826.00;0.815;0.573;0.36;0.0;5.00;0.223;-10027000000000000.00;1.00;0.0544;204158.00;4.00;0.951
30.00;152733.00;0.937;0.565;0.23600000000000002;0.0;2.00;0.127;-11829.00;1.00;0.0313;68014.00;4.00;0.68
30.00;156373.00;0.909;0.7090000000000001;0.341;0.18100000000000002;8.00;0.18100000000000002;-9739000000000000.00;1.00;0.0389;10449800000000000.00;4.00;0.895
24.00;196293.00;0.866;0.47200000000000003;0.152;0.0;7.00;0.122;-13995.00;1.00;0.0303;10979900000000000.00;3.00;0.4
27.00;129133.00;0.848;0.414;0.215;0.0;0.00;0.151;-15608000000000000.00;1.00;0.0314;128099.00;4.00;0.326
28.00;161120.00;0.866;0.8270000000000001;0.271;0.0;4.00;0.10099999999999999;-11885.00;1.00;0.204;102831.00;4.00;0.83
26.00;177466.00;0.759;0.613;0.485;0.522;1.00;0.0591;-6534.00;0.00;0.0379;162.11;4.00;0.564
27.00;161626.00;0.7020000000000001;0.511;0.469;0.073;7.00;0.20800000000000002;-9713.00;1.00;0.0332;121307.00;4.00;0.584
26.00;190693.00;0.988;0.6559999999999999;0.132;0.0567;2.00;0.0972;-14057.00;1.00;0.044000000000000004;100794.00;4.00;0.469
31.00;165000.00;0.508;0.71;0.757;7.5e-05;4.00;0.41700000000000004;-8149.00;1.00;0.0448;119675.00;4.00;0.9620000000000001
31.00;174106.00;0.742;0.562;0.255;0.0;0.00;0.138;-10256000000000000.00;1.00;0.031;114008.00;4.00;0.501
29.00;180560.00;0.732;0.7559999999999999;0.175;2.47e-06;7.00;0.0737;-15094000000000000.00;1.00;0.138;133907.00;4.00;0.7829999999999999
28.00;169706.00;0.8140000000000001;0.5539999999999999;0.368;0.0;9.00;0.24100000000000002;-11351000000000000.00;1.00;0.0352;14369300000000000.00;4.00;0.902
30.00;168826.00;0.889;0.835;0.198;0.0;9.00;0.461;-10243.00;0.00;0.045;9826100000000000.00;4.00;0.711
22.00;130506.00;0.449;0.7390000000000001;0.466;154000000000.00;2.00;0.0835;-13419.00;1.00;0.032;124.18;4.00;0.9470000000000001
33.00;166160.00;0.866;0.568;0.196;0.129;2.00;0.22899999999999998;-13042.00;1.00;0.0325;123302.00;3.00;0.565
36.00;163240.00;0.945;0.599;0.287;3.53e-05;7.00;0.376;-11271000000000000.00;1.00;0.0255;102656.00;4.00;0.563
24.00;153373.00;0.8370000000000001;0.556;0.243;0.000122;10.00;0.0795;-15507.00;1.00;0.0312;8993300000000000.00;4.00;0.439
25.00;173693.00;0.758;0.664;0.5379999999999999;0.0185;9.00;0.0674;-12.73;1.00;0.0687;112304.00;4.00;0.6679999999999999
22.00;159266.00;0.841;0.877;0.228;8.54e-06;0.00;0.0654;-13273.00;1.00;0.0617;11450300000000000.00;4.00;0.888
24.00;178226.00;0.988;0.6829999999999999;0.185;0.10099999999999999;3.00;0.0903;-15299000000000000.00;1.00;0.17300000000000001;192298.00;4.00;0.925
21.00;161933.00;0.9059999999999999;0.433;0.252;3.95e-06;9.00;0.13;-14077.00;1.00;0.027000000000000003;90.78;3.00;0.32899999999999996
36.00;165240.00;0.9520000000000001;0.764;0.22;2.16e-06;0.00;0.161;-13096000000000000.00;1.00;0.0544;126164.00;4.00;0.688
25.00;183893.00;0.281;0.6970000000000001;0.182;0.0069299999999999995;9.00;0.13;-15723000000000000.00;0.00;0.0603;127882.00;4.00;0.308
24.00;135933.00;0.551;0.611;0.42200000000000004;1.06e-06;5.00;0.0675;-12797.00;1.00;0.0733;193921.00;4.00;0.8809999999999999
54.00;182500.00;0.784;0.6459999999999999;0.273;0.0;7.00;0.1;-14194.00;1.00;0.214;200382.00;4.00;0.897
28.00;148733.00;0.773;0.755;0.523;0.0011300000000000001;7.00;0.191;-12045.00;1.00;0.165;126734.00;4.00;0.883
39.00;163053.00;0.885;0.583;0.23199999999999998;0.0;2.00;0.15;-8386000000000000.00;1.00;0.034;113491.00;4.00;0.517
33.00;177626.00;0.618;0.7979999999999999;0.312;0.0;11.00;0.14400000000000002;-16142.00;0.00;0.075;135395.00;4.00;0.38799999999999996
22.00;171240.00;0.973;0.677;0.293;0.0519;5.00;0.132;-10.6;1.00;0.0383;70571.00;4.00;0.733
25.00;185533.00;0.986;0.579;0.19399999999999998;0.0281;3.00;0.129;-21411000000000000.00;1.00;0.83;74209.00;4.00;0.638
28.00;165640.00;0.591;0.602;0.523;2.99e-06;11.00;0.0944;-8344.00;1.00;0.0325;16152700000000000.00;5.00;0.85
22.00;163056.00;0.893;0.742;0.35100000000000003;0.11599999999999999;7.00;0.136;-14295.00;0.00;0.0552;18197800000000000.00;4.00;0.966
23.00;156706.00;0.878;0.853;0.532;0.491;2.00;0.134;-8312000000000000.00;1.00;0.0418;111727.00;4.00;0.973
26.00;172586.00;0.9570000000000001;0.7070000000000001;0.163;4.59e-06;0.00;0.0988;-12704.00;1.00;0.0369;142451.00;4.00;0.519
18.00;185200.00;0.8340000000000001;0.363;0.127;0.0799;9.00;0.102;-16746.00;1.00;0.0347;80116.00;4.00;0.138
26.00;141946.00;0.71;0.588;0.37;0.0;1.00;0.139;-13494000000000000.00;0.00;0.0341;12640900000000000.00;4.00;0.7390000000000001
31.00;163560.00;0.968;0.86;0.307;0.00267;3.00;0.22;-13644.00;1.00;0.0552;114806.00;4.00;0.9640000000000001
34.00;177600.00;0.9;0.737;0.316;0.0;4.00;0.111;-14106.00;1.00;0.0391;140832.00;4.00;0.8220000000000001
24.00;138000.00;0.938;0.715;0.275;204000000000.00;4.00;0.396;-11992.00;1.00;0.0477;158373.00;4.00;0.8079999999999999
22.00;135999.00;0.9840000000000001;0.8140000000000001;0.19399999999999998;0.6;9.00;0.10300000000000001;-17149.00;1.00;0.0405;94436.00;4.00;0.8290000000000001
25.00;157733.00;0.882;0.903;0.275;0.000103;2.00;0.44799999999999995;-13124.00;1.00;0.0675;112322.00;4.00;0.9640000000000001
34.00;151640.00;0.78;0.657;0.41100000000000003;3.87e-05;4.00;0.127;-9809.00;1.00;0.0294;145.96;4.00;0.91
19.00;157373.00;0.9790000000000001;0.7020000000000001;0.292;0.26899999999999996;7.00;0.29;-11183.00;1.00;0.0482;112171.00;4.00;0.9229999999999999
31.00;172000.00;0.7609999999999999;0.8190000000000001;0.457;0.0;2.00;0.0576;-11173.00;1.00;0.0409;10609100000000000.00;4.00;0.805
23.00;152893.00;0.863;0.732;0.311;0.856;9.00;0.113;-12855.00;1.00;0.13;12494200000000000.00;4.00;0.885
28.00;163426.00;0.938;0.636;0.39899999999999997;0.00;4.00;0.11699999999999999;-9616.00;1.00;0.05;166983.00;4.00;0.924
19.00;135706.00;0.995;0.42200000000000004;0.294;0.7909999999999999;0.00;0.366;-13664000000000000.00;1.00;0.0485;171581.00;4.00;0.6970000000000001
33.00;169000.00;0.617;0.74;0.382;0.00549;10.00;0.11599999999999999;-15948.00;1.00;0.0563;148269.00;4.00;0.836
22.00;172906.00;0.8079999999999999;0.6829999999999999;0.44799999999999995;0.0;0.00;0.18;-11507.00;1.00;0.0309;11342400000000000.00;4.00;0.645
19.00;165733.00;0.977;0.807;0.379;8.43e-05;5.00;0.0597;-8774.00;1.00;0.0311;93449.00;4.00;0.8420000000000001
21.00;128199.00;0.804;0.737;0.7170000000000001;0.0114;3.00;0.159;-10418.00;1.00;0.107;12595200000000000.00;4.00;0.845
21.00;172733.00;0.977;0.609;0.11800000000000001;0.0030399999999999997;0.00;0.113;-15232000000000000.00;1.00;0.031;144128.00;4.00;0.629
27.00;140280.00;0.47700000000000004;0.805;0.521;5.14e-06;9.00;0.24600000000000002;-7929000000000000.00;1.00;0.0587;126491.00;4.00;0.935
19.00;181306.00;0.889;0.6759999999999999;0.349;5.59e-05;4.00;0.0809;-11258.00;1.00;0.0765;185516.00;4.00;0.7759999999999999
19.00;172800.00;0.99;0.8490000000000001;0.113;93800000000.00;4.00;0.15;-16883.00;1.00;0.156;96318.00;4.00;0.7829999999999999
27.00;155160.00;0.47;0.742;0.327;5.23e-06;7.00;0.0669;-13062000000000000.00;1.00;0.317;174334.00;4.00;0.903
32.00;173933.00;0.737;0.8190000000000001;0.439;0.000522;7.00;0.102;-11729000000000000.00;1.00;0.0358;10508200000000000.00;4.00;0.909
21.00;168160.00;0.983;0.726;0.0782;0.0;9.00;0.196;-14426000000000000.00;1.00;0.0322;133092.00;4.00;0.499
29.00;154920.00;0.47700000000000004;0.731;0.555;1.04e-05;2.00;0.326;-8365.00;1.00;0.175;136342.00;4.00;0.961
0.00;168040.00;0.203;0.6759999999999999;0.10300000000000001;0.863;7.00;0.223;-16661000000000000.00;1.00;0.0323;10964400000000000.00;3.00;0.687
35.00;164520.00;0.924;0.596;0.14400000000000002;0.0;2.00;0.21899999999999997;-10307.00;1.00;0.0298;115681.00;4.00;0.451
21.00;166026.00;0.968;0.723;0.249;0.000455;9.00;0.342;-10896000000000000.00;1.00;0.0458;94125.00;4.00;0.812
19.00;169795.00;0.8590000000000001;0.745;0.315;0.0122;0.00;0.0811;-11425.00;0.00;0.127;167.86;3.00;0.9359999999999999
33.00;167920.00;0.769;0.569;0.701;0.00010400000000000001;2.00;0.21100000000000002;-7404.00;1.00;0.0307;97436.00;4.00;0.9329999999999999
40.00;113240.00;0.794;0.7290000000000001;0.486;0.0;4.00;0.192;-10.84;1.00;0.0299;100161.00;4.00;0.978
50.00;156306.00;0.414;0.593;0.537;0.0;9.00;0.147;-10906000000000000.00;1.00;0.0444;126071.00;4.00;0.843
33.00;169000.00;0.617;0.74;0.382;0.00549;10.00;0.11599999999999999;-15948.00;1.00;0.0563;148269.00;4.00;0.836
53.00;174933.00;0.885;0.507;0.188;7.49e-06;7.00;0.0895;-15554.00;1.00;0.0348;16427900000000000.00;4.00;0.872
36.00;181506.00;0.887;0.6609999999999999;0.28800000000000003;0.0;1.00;0.132;-6635.00;1.00;0.0255;9651300000000000.00;3.00;0.41700000000000004
47.00;165453.00;0.7090000000000001;0.626;0.797;1.21e-06;10.00;0.128;-9607000000000000.00;1.00;0.0687;149483.00;4.00;0.955
71.00;136026.00;0.733;0.35700000000000004;0.7559999999999999;0.00505;0.00;0.76;-8492.00;1.00;0.0621;174797.00;4.00;0.95
37.00;155760.00;0.674;0.648;0.228;0.0;4.00;0.122;-12684000000000000.00;1.00;0.0292;114258.00;4.00;0.544
34.00;150933.00;0.701;0.565;0.23;0.0;9.00;0.34600000000000003;-9772.00;1.00;0.0284;137.81;4.00;0.792
48.00;177693.00;0.664;0.379;0.53;4.45e-06;0.00;0.14;-11281000000000000.00;1.00;0.0313;15917700000000000.00;4.00;0.574
52.00;163026.00;0.777;0.863;0.382;0.00103;10.00;0.109;-14.34;1.00;0.0464;105766.00;4.00;0.7440000000000001
39.00;163053.00;0.885;0.583;0.23199999999999998;0.0;2.00;0.15;-8386000000000000.00;1.00;0.034;113491.00;4.00;0.517
74.00;146480.00;0.41;0.647;0.5820000000000001;1.93e-06;10.00;0.0715;-9538.00;0.00;0.0755;167396.00;4.00;0.915
43.00;152200.00;0.752;0.455;0.244;9.52e-06;2.00;0.0959;-16097.00;1.00;0.040999999999999995;146483.00;3.00;0.38299999999999995
38.00;146666.00;0.9109999999999999;0.512;0.256;0.0;3.00;0.358;-7178.00;1.00;0.0305;11497200000000000.00;4.00;0.718
35.00;164762.00;0.68;0.713;0.583;0.0;10.00;0.127;-9211.00;1.00;0.0831;17899100000000000.00;4.00;0.851
64.00;122893.00;0.856;0.6970000000000001;0.55;344000000000.00;2.00;0.0907;-11496000000000000.00;1.00;0.18;84802.00;4.00;0.8440000000000001
2.00;143373.00;0.532;0.774;0.299;0.0;7.00;0.0897;-13219000000000000.00;1.00;0.0622;140481.00;4.00;0.963
40.00;152906.00;0.6659999999999999;0.506;0.42;0.0;5.00;0.204;-9785.00;1.00;0.0334;116.76;4.00;0.7609999999999999
35.00;185026.00;0.71;0.807;0.319;0.0;5.00;0.126;-17234.00;1.00;0.0443;94789.00;4.00;0.6890000000000001
48.00;151626.00;0.764;0.703;0.7759999999999999;0.0;9.00;0.0988;-10983000000000000.00;1.00;0.139;177283.00;4.00;0.9209999999999999
33.00;171288.00;0.635;0.83;0.583;2.34e-06;8.00;0.09699999999999999;-10736000000000000.00;1.00;0.0905;9237700000000000.00;4.00;0.873
35.00;133466.00;0.9570000000000001;0.7040000000000001;0.22699999999999998;8.02e-05;9.00;0.0895;-14351000000000000.00;1.00;0.0914;8502600000000000.00;4.00;0.679
56.00;158306.00;0.7959999999999999;0.693;0.324;0.0;11.00;0.24600000000000002;-15085.00;1.00;0.205;144.14;4.00;0.382
